begin	end	'elab.conway.power'	'AMD RAPL PCKG'	'AMD RAPL SINGLE_CORE'	experiment	thread_count	frequency	cstate	
29451948160172000	29457950435273000	261.802	193.382	66.2327	7	28	2200000000	1	
29461950142195400	29467946747918600	206.2	137.373	25.6592	4	32	2200000000	1	
29471945639089800	29477945583880200	211.502	143.782	32.228	5	32	2200000000	1	
29481946973130400	29487951058450600	258.961	173.16	27.1142	8	32	2200000000	1	
29491952108774600	29497950656806400	253.252	155.844	15.7205	14	32	2200000000	1	
29501950254941800	29507949651686200	253.451	154.365	14.2758	13	32	2200000000	1	
29511948951177600	29517946628927400	205.278	144.546	32.9075	3	32	2200000000	1	
29521945903275000	29527945938228000	206.167	148.926	37.3742	9	32	2200000000	1	
29531946081527800	29537946381674200	192.095	124.087	12.1941	11	32	2200000000	1	
29541946743192000	29547947434389000	271.521	203.083	74.8002	7	32	2200000000	1	
29551947202040600	29557945605568400	209.349	140.432	28.7006	4	36	2200000000	1	
29561945099189800	29567945046026200	215.296	147.732	36.1603	5	36	2200000000	1	
29571945976904200	29577948633881800	280.564	191.324	31.936	8	36	2200000000	1	
29581954696430800	29587969699277200	276.125	171.243	18.3416	14	36	2200000000	1	
29591969551596600	29597953284758400	276.186	169.465	16.583	13	36	2200000000	1	
29601947580899800	29607946028102200	208.12	148.663	36.993	3	36	2200000000	1	
29611945557961800	29617945596058200	208.939	153.649	42.0777	9	36	2200000000	1	
29621945927818000	29627946788131000	193.287	125.472	13.5207	11	36	2200000000	1	
29631947498783000	29637948666566000	281.756	213.946	84.4122	7	36	2200000000	1	
29641948207113600	29647945451663400	211.992	143.46	31.712	4	40	2200000000	1	
29651944567794800	29657944515759200	218.616	151.593	40.0194	5	40	2200000000	1	
29661945417973200	29667947881600800	284.804	194.24	33.7791	8	40	2200000000	1	
29671953254796600	29677966483166400	277.673	172.382	19.3862	14	40	2200000000	1	
29681968119428600	29687958903385400	277.625	170.497	17.518	13	40	2200000000	1	
29691953637889000	29697946796113000	210.787	152.672	41.0286	3	40	2200000000	1	
29701944587017800	29707944606088200	211.671	158.207	46.6839	9	40	2200000000	1	
29711944950580000	29717945870035000	194.378	126.822	14.8729	11	40	2200000000	1	
29721947031635200	29727949490870800	298.995	231.148	93.7921	7	40	2200000000	1	
29731949118478400	29737945268615600	215.209	146.616	34.895	4	44	2200000000	1	
29741944020568800	29747943992731200	222.375	155.532	44.0154	5	44	2200000000	1	
29751945675697600	29757950507034400	297.566	204.568	38.5157	8	44	2200000000	1	
29761955822204200	29767966411226800	291.756	180.056	21.9502	14	44	2200000000	1	
29771968320483200	29777962492029800	291.495	177.756	19.7718	13	44	2200000000	1	
29781957249671400	29787947069589600	213.557	156.605	45.0245	3	44	2200000000	1	
29791943728912800	29797943774011200	214.58	162.651	51.1898	9	44	2200000000	1	
29801944029705000	29807944601208000	195.011	128.111	16.183	11	44	2200000000	1	
29811945160307800	29817946171034200	309.948	242.19	103.4	7	44	2200000000	1	
29821945955764600	29827944074046400	217.464	149.581	37.8895	4	48	2200000000	1	
29831943494771800	29837943402026200	225.406	159.261	47.7809	5	48	2200000000	1	
29841946564255000	29847955892257000	301.354	207.129	40.1215	8	48	2200000000	1	
29851960629858400	29857964914570600	293.132	180.896	22.9126	14	48	2200000000	1	
29861965815044600	29867963332234400	293.078	178.569	20.6713	13	48	2200000000	1	
29871958706798400	29877947056950600	216.126	160.561	49.0162	3	48	2200000000	1	
29881943380733000	29887943723198000	217.413	167.304	55.8994	9	48	2200000000	1	
29891944150943800	29897944993046200	196.082	129.448	17.5227	11	48	2200000000	1	
29901946475212400	29907949937078600	321.129	253.967	112.666	7	48	2200000000	1	
29911949511646200	29917944545962800	220.555	152.505	40.8182	4	52	2200000000	1	
29921942928809800	29927942855324200	229.162	163.064	51.5954	5	52	2200000000	1	
29931943614062200	29937945702641800	314.041	217.366	44.758	8	52	2200000000	1	
29941945900481600	29947943925391400	306.95	188.609	25.4374	14	52	2200000000	1	
29951946216084000	29957954318202000	306.924	185.947	22.8868	13	52	2200000000	1	
29961954265181800	29967945751643200	218.707	164.511	52.9718	3	52	2200000000	1	
29971942963241800	29977943006756200	219.763	171.727	60.3209	9	52	2200000000	1	
29981943216382000	29987943698545000	196.918	130.804	18.8391	11	52	2200000000	1	
29991944359503000	29997945726924000	334.891	267.17	122.024	7	52	2200000000	1	
30001945475107600	30007943131737400	223.009	155.668	43.955	4	56	2200000000	1	
30011942420320800	30017942374561200	232.452	166.994	55.5359	5	56	2200000000	1	
30021942595321000	30027943031830000	318.184	220.062	46.4967	8	56	2200000000	1	
30031944704876400	30037948873746600	308.716	189.558	26.4768	14	56	2200000000	1	
30041952272029400	30047957430767600	308.604	186.75	23.7762	13	56	2200000000	1	
30051955868308600	30057945594903400	221.585	168.542	57.0002	3	56	2200000000	1	
30061942206203800	30067942076870200	223	176.389	65.0017	9	56	2200000000	1	
30071942332990000	30077943039613000	198.169	132.189	20.1986	11	56	2200000000	1	
30081943411983000	30087943708950000	350.693	282.124	131.122	7	56	2200000000	1	
30091943490719600	30097942308361400	226.611	158.768	47.0582	4	60	2200000000	1	
30101941998838800	30107941923289200	235.787	170.779	59.3108	5	60	2200000000	1	
30111943012653400	30117945984625600	330.785	230.201	51.1764	8	60	2200000000	1	
30121946703189600	30127945177169400	322.375	197.3	29.034	14	60	2200000000	1	
30131946497459400	30137951102499600	322.436	194.257	26.133	13	60	2200000000	1	
30141950779302000	30147944595516000	224.412	172.534	60.9773	3	60	2200000000	1	
30151942515102800	30157942339329200	225.601	180.795	69.4034	9	60	2200000000	1	
30161942605653000	30167943472518000	199.181	133.557	21.5248	11	60	2200000000	1	
30171944955054200	30177948404637800	365.663	295.676	140.073	7	60	2200000000	1	
30181948033930200	30187943232250800	228.865	161.713	49.9694	4	64	2200000000	1	
30191941697939800	30197941657256200	239.695	174.651	63.1665	5	64	2200000000	1	
30201944160208800	30207951373630200	334.912	232.693	52.7359	8	64	2200000000	1	
30211956559709800	30217964248097200	323.995	198.258	30.0958	14	64	2200000000	1	
30221965084239200	30227959042347800	324.16	195.058	27.0025	13	64	2200000000	1	
30231954150737600	30237945162688400	227.658	176.424	64.8571	3	64	2200000000	1	
30241942107277000	30247941817792000	228.732	185.19	73.8323	9	64	2200000000	1	
30251942506896000	30257944743363000	200.36	134.875	22.7973	11	64	2200000000	1	
30261944764858600	30267942406788400	378.097	307.441	148.973	7	64	2200000000	1	
30271941635853800	30277941399480200	231.02	163.728	51.9292	4	68	2200000000	1	
30281941431634000	30287941336519000	242.34	177.846	66.3706	5	68	2200000000	1	
30291948100601400	30297967980093600	335.707	232.74	52.8627	8	68	2200000000	1	
30301980493093800	30307995420862200	324.517	198.407	30.216	14	68	2200000000	1	
30311990043250200	30317955409252800	324.71	195.102	27.0971	13	68	2200000000	1	
30321944669938600	30327943090650400	227.497	176.822	65.2105	3	68	2200000000	1	
30331942656716000	30337942447751000	229.024	185.511	74.0896	9	68	2200000000	1	
30341942810406800	30347943789069200	200.328	135.25	23.1384	11	68	2200000000	1	
30351944431453800	30357944753752200	384.383	312.019	149.789	7	68	2200000000	1	
30361944265035600	30367941808607400	232.958	165.465	53.6509	4	72	2200000000	1	
30371941133644800	30377940997465200	244.743	180.583	69.1058	5	72	2200000000	1	
30381942624097400	30387947136443600	336.596	232.733	52.9272	8	72	2200000000	1	
30391952927638200	30397963514482800	324.836	198.638	30.3663	14	72	2200000000	1	
30401967049037400	30407963009316600	324.964	195.129	26.9844	13	72	2200000000	1	
30411958177664200	30417945128207800	228.069	176.935	65.3296	3	72	2200000000	1	
30421941251274000	30427942178229000	229.389	185.744	74.3304	9	72	2200000000	1	
30431943055147000	30437944439656000	200.978	135.492	23.3913	11	72	2200000000	1	
30441944590984600	30447943007988400	388.391	314.896	150.553	7	72	2200000000	1	
30451942270757600	30457941036481400	234.827	167.237	55.479	4	76	2200000000	1	
30461940758633800	30467940635054200	247.301	183.503	72.0614	5	76	2200000000	1	
30471950554677600	30477979983197400	336.684	232.568	52.9625	8	76	2200000000	1	
30481982340190400	30487956445286600	324.997	198.5	30.3695	14	76	2200000000	1	
30491952993733400	30497965423694600	324.975	194.979	27.0344	13	76	2200000000	1	
30501963950945600	30507946400707400	227.856	176.953	65.3739	3	76	2200000000	1	
30511940823899000	30517941187712000	229.073	185.686	74.3093	9	76	2200000000	1	
30521941451251800	30527941560208200	200.71	135.706	23.6469	11	76	2200000000	1	
30531943522486600	30537948975555400	391.694	317.095	151.329	7	76	2200000000	1	
30541948824495000	30547942380165000	236.899	168.922	57.2144	4	80	2200000000	1	
30551940329679800	30557940215994200	249.569	186.303	74.9043	5	80	2200000000	1	
30561950165363800	30567979589048200	337.296	232.217	52.882	8	80	2200000000	1	
30571982699742800	30577958670012200	325.555	198.327	30.5198	14	80	2200000000	1	
30581950921760600	30587947664506400	325.11	194.764	27.0894	13	80	2200000000	1	
30591946505197400	30597942058754600	228.224	177.141	65.5887	3	80	2200000000	1	
30601940703265800	30607940578432200	229.619	185.842	74.4873	9	80	2200000000	1	
30611940634987800	30617940588328200	201.117	135.997	23.9591	11	80	2200000000	1	
30621942941828800	30627949702580200	394.886	319.279	151.904	7	80	2200000000	1	
30631949674048000	30637942277920000	238.581	170.651	58.9769	4	84	2200000000	1	
30641939925966800	30647939825835200	251.677	189.101	77.7235	5	84	2200000000	1	
30651941187355400	30657944896547600	337.974	232.133	52.9526	8	84	2200000000	1	
30661948529574400	30667953542242600	325.734	198.442	30.6956	14	84	2200000000	1	
30671954121870800	30677946692994200	325.121	194.581	26.968	13	84	2200000000	1	
30681944636943400	30687941846164600	228.076	177.204	65.6443	3	84	2200000000	1	
30691940781162600	30697939875272400	229.341	185.946	74.578	9	84	2200000000	1	
30701940059320000	30707941100893000	201.223	136.286	24.2359	11	84	2200000000	1	
30711944114364000	30717951694224000	397.675	321.046	152.477	7	84	2200000000	1	
30721951411775600	30727942397770400	240.683	172.425	60.7481	4	88	2200000000	1	
30731939539448800	30737939421209200	254.252	191.963	80.6075	5	88	2200000000	1	
30741948797116600	30747976540998400	338.124	231.995	52.9771	8	88	2200000000	1	
30751989376132800	30757996484734200	326.301	198.553	30.7039	14	88	2200000000	1	
30761993513745200	30767973464523800	325.536	194.656	26.978	13	88	2200000000	1	
30771961476876800	30777944983527200	228.56	177.34	65.7583	3	88	2200000000	1	
30781939512862800	30787939253209200	229.777	186.083	74.7048	9	88	2200000000	1	
30791939348960800	30797939352539200	201.608	136.606	24.5307	11	88	2200000000	1	
30801941061685600	30807945830226400	400.656	322.875	152.979	7	88	2200000000	1	
30811945877540200	30817940682380800	242.391	174.189	62.5073	4	92	2200000000	1	
30821939076775800	30827938994110200	256.727	194.844	83.5075	5	92	2200000000	1	
30831940520772400	30837944717794600	338.875	231.95	53.0443	8	92	2200000000	1	
30841950011558000	30847959085946000	326.606	198.651	30.8501	14	92	2200000000	1	
30851960419802800	30857952329612200	325.785	194.492	26.8625	13	92	2200000000	1	
30861948314706200	30867942270468800	228.568	177.428	65.8135	3	92	2200000000	1	
30871940197767800	30877939640922200	229.803	186.155	74.7299	9	92	2200000000	1	
30881940152760000	30887941867569000	201.775	137.003	24.902	11	92	2200000000	1	
30891944592063600	30897950601878400	403.72	324.79	153.46	7	92	2200000000	1	
30901949934485800	30907941350603200	244.491	175.918	64.2216	4	96	2200000000	1	
30911938613827800	30917938537684200	259.73	197.587	86.2687	5	96	2200000000	1	
30921941312577800	30927948992619200	339.431	231.75	52.986	8	96	2200000000	1	
30931955936113200	30937966309153800	326.91	198.634	30.8692	14	96	2200000000	1	
30941970300717400	30947967995044600	326.056	194.46	26.8472	13	96	2200000000	1	
30951962438078600	30957944657110400	229.095	177.666	66.0199	3	96	2200000000	1	
30961938920135800	30967939006280200	230.064	186.256	74.8018	9	96	2200000000	1	
30971939102045800	30977938959878200	202.07	137.269	25.1437	11	96	2200000000	1	
30981941270022800	30987947936274200	406.718	326.573	153.837	7	96	2200000000	1	
30991947893580000	30997940509716000	246.464	177.915	66.2057	4	100	2200000000	1	
31001938157518800	31007938064941200	261.942	200.709	89.359	5	100	2200000000	1	
31011940675639800	31017948146173200	340.001	231.704	53.0982	8	100	2200000000	1	
31021953729911600	31027960140100400	327.256	199.028	31.246	14	100	2200000000	1	
31031961126014000	31037953759556000	326.625	194.549	26.952	13	100	2200000000	1	
31041949270255800	31047940942423200	228.98	177.965	66.3263	3	100	2200000000	1	
31051938272480000	31057938202043000	230.407	186.516	75.0521	9	100	2200000000	1	
31061938248426800	31067938088775200	202.356	137.656	25.5186	11	100	2200000000	1	
31071940528261800	31077947583403200	409.268	328.387	154.356	7	100	2200000000	1	
31081947624382800	31087940085700200	248.891	179.883	68.1915	4	104	2200000000	1	
31091937675072800	31097937540723200	264.993	203.646	92.3308	5	104	2200000000	1	
31101939036202200	31107943064035800	340.337	231.612	53.2129	8	104	2200000000	1	
31111948098436000	31117956560470000	327.751	199.014	31.3785	14	104	2200000000	1	
31121958487294000	31127951771572000	326.697	194.445	26.9282	13	104	2200000000	1	
31131947477938000	31137940105138000	229.161	177.944	66.287	3	104	2200000000	1	
31141937751930800	31147937663589200	230.528	186.68	75.2247	9	104	2200000000	1	
31151938227117000	31157939661702000	202.557	137.884	25.7569	11	104	2200000000	1	
31161940765312200	31167942118057800	412.235	330.241	154.706	7	104	2200000000	1	
31171941644619400	31177938225868600	250.304	181.452	69.7989	4	108	2200000000	1	
31181937204807800	31187937057126200	266.769	206.53	95.2759	5	108	2200000000	1	
31191939476492800	31197946290344200	340.989	231.327	53.1269	8	108	2200000000	1	
31201953985136600	31207967735182400	327.632	198.914	31.4652	14	108	2200000000	1	
31211969591273200	31217957181176800	326.83	194.23	26.7972	13	108	2200000000	1	
31221950429329800	31227941378605200	229.336	178.029	66.3955	3	108	2200000000	1	
31231938366217800	31237937990410200	230.658	186.595	75.1814	9	108	2200000000	1	
31241938027825800	31247938140580200	202.64	138.16	26.0807	11	108	2200000000	1	
31251940428366600	31257946182341400	414.912	332.244	155.139	7	108	2200000000	1	
31261945962919000	31267938974167000	253.039	183.078	71.4725	4	112	2200000000	1	
31271936729507800	31277936601212200	269.796	209.403	98.222	5	112	2200000000	1	
31281940040548000	31287949896298000	341.432	231.328	53.2763	8	112	2200000000	1	
31291959100035800	31297974004656200	327.973	199.1	31.6576	14	112	2200000000	1	
31301976473326400	31307964910436600	326.966	193.958	26.6856	13	112	2200000000	1	
31311956356217000	31317941661638000	229.482	178.04	66.436	3	112	2200000000	1	
31321936781283800	31327936462980200	230.738	186.802	75.4003	9	112	2200000000	1	
31331937310732200	31337939791351800	202.889	138.434	26.3863	11	112	2200000000	1	
31341941362766000	31347942708509000	417.347	333.696	155.603	7	112	2200000000	1	
31351941947350400	31357937561321600	254.333	184.862	73.2939	4	116	2200000000	1	
31361936239142800	31367936118005200	271.535	212.266	101.129	5	116	2200000000	1	
31371940389616400	31377952873397600	341.986	231.213	53.3619	8	116	2200000000	1	
31381964493122200	31387983364691800	328.141	199.088	31.7318	14	116	2200000000	1	
31391980170554600	31397947451530400	327.057	194.126	26.8274	13	116	2200000000	1	
31401937766670800	31407937129233200	229.621	178.289	66.6764	3	116	2200000000	1	
31411937150788800	31417937374873200	231.044	186.89	75.4798	9	116	2200000000	1	
31421937650785000	31427937895816000	203.082	138.762	26.7127	11	116	2200000000	1	
31431939716980400	31437944308712600	420.188	335.583	155.844	7	116	2200000000	1	
31441943968156000	31447937702974000	256.787	186.804	75.2405	4	120	2200000000	1	
31451935723777000	31457935589338000	274.766	215.349	104.245	5	120	2200000000	1	
31461944501337200	31467970843953800	342.583	231.149	53.4427	8	120	2200000000	1	
31471975708413000	31477960129974000	328.458	199.123	31.829	14	120	2200000000	1	
31481956796680000	31487958305677000	327.35	194.008	26.7512	13	120	2200000000	1	
31491954551374000	31497940627705000	229.746	178.529	66.8964	3	120	2200000000	1	
31501936039204800	31507935801343200	231.198	187.043	75.6011	9	120	2200000000	1	
31511935831908800	31517935795647200	203.319	139.12	27.0286	11	120	2200000000	1	
31521937927845800	31527943987533200	422.474	336.859	155.726	7	120	2200000000	1	
31531943997659000	31537937359439000	258.269	188.602	77.0298	4	124	2200000000	1	
31541935285355800	31547935160606200	276.626	218.248	107.16	5	124	2200000000	1	
31551942374182600	31557963745131400	343.185	231.054	53.4855	8	124	2200000000	1	
31561967655493000	31567953910096000	328.892	199.271	32.0236	14	124	2200000000	1	
31571951918071200	31577955722440800	327.821	193.911	26.6668	13	124	2200000000	1	
31581953525984200	31587940543301800	230.034	178.531	66.8662	3	124	2200000000	1	
31591936148513800	31597935547232200	231.378	186.914	75.4396	9	124	2200000000	1	
31601935943630000	31607937401555000	204.047	139.453	27.341	11	124	2200000000	1	
31611939736763400	31617943158423600	425.333	338.487	155.916	7	124	2200000000	1	
31621942525457000	31627936604567000	260.939	190.731	79.1518	4	128	2200000000	1	
31631934752948000	31637934625601000	279.876	221.36	110.256	5	128	2200000000	1	
31641935630111200	31647938300468800	343.808	230.972	53.4938	8	128	2200000000	1	
31651947235825600	31657969096968400	329.15	199.376	32.1704	14	128	2200000000	1	
31661975489131000	31667968725193000	328.015	193.934	26.7072	13	128	2200000000	1	
31671960354801400	31677941412364600	230.247	178.823	67.1486	3	128	2200000000	1	
31681935258445800	31687935371656200	231.789	187.252	75.7489	9	128	2200000000	1	
31691935274381800	31697934497768200	204.061	139.815	27.6688	11	128	2200000000	1	
31701936469206800	31707942805176200	428.15	340.021	156.256	7	128	2200000000	1	
31711942899254000	31717936279748000	195.933	124.617	12.0819	4	16	2200000000	1	
31721934194452800	31727934087373200	198.177	128.367	16.0338	5	16	2200000000	1	
31731935727757400	31737939803819600	233.527	152.669	12.5226	8	16	2200000000	1	
31741945403175400	31747957154860600	232.154	145.184	7.42664	14	16	2200000000	1	
31751956488086000	31757941636217000	232.197	144.411	6.71831	13	16	2200000000	1	
31761936393130600	31767934496520400	191.612	122.536	10.3339	3	16	2200000000	1	
31771934018572000	31777934104117000	191.614	123.51	11.3738	9	16	2200000000	1	
31781934487494800	31787935342053200	188.219	117.429	5.26121	11	16	2200000000	1	
31791936252855200	31797937932462800	228.905	151.995	22.5562	7	16	2200000000	1	
31801937623078400	31807934585387600	204.216	133.346	21.4291	4	32	2200000000	1	
31811933675439000	31817933578944000	208.555	141.329	29.5399	5	32	2200000000	1	
31821938687373600	31827952976387400	238.173	155.05	15.0644	8	32	2200000000	1	
31831958985839200	31837960826270800	234.334	146.92	9.60548	14	32	2200000000	1	
31841963781769600	31847968475664400	234.02	145.52	8.23318	13	32	2200000000	1	
31851962914108000	31857941155684000	196.623	130.354	18.4374	3	32	2200000000	1	
31861934020506800	31867934137989200	196.819	132.504	20.6581	9	32	2200000000	1	
31871934603985000	31877935657780000	189.968	120.388	8.38167	11	32	2200000000	1	
31881935847459800	31887935028864200	273.661	193.159	42.5907	7	32	2200000000	1	
31891934556927800	31897933448064200	212.58	142.881	31.149	4	48	2200000000	1	
31901933187019800	31907933085010200	219.743	154.691	43.1767	5	48	2200000000	1	
31911936137571000	31917944264583000	267.144	177.474	25.1789	8	48	2200000000	1	
31921957246487600	31927986164209400	262.38	162.168	14.746	14	48	2200000000	1	
31931989094116000	31937966347474000	262.049	160.116	12.7505	13	48	2200000000	1	
31941954015116800	31947938387267200	202.051	138.527	26.7323	3	48	2200000000	1	
31951933295991000	31957933288962000	202.488	141.713	30.0081	9	48	2200000000	1	
31961934058530000	31967936124933000	191.982	123.527	11.5818	11	48	2200000000	1	
31971938568405600	31977943144070400	300.585	218.557	62.4487	7	48	2200000000	1	
31981942393011800	31987935034371200	222.294	152.273	40.6819	4	64	2200000000	1	
31991932657840000	31997932550917000	230.934	168.157	56.8058	5	64	2200000000	1	
32001939986361600	32007961942778400	272.347	180.285	27.8558	8	64	2200000000	1	
32011971231731400	32017974948903600	265.43	164.269	17.0238	14	64	2200000000	1	
32021972542276200	32027958983221800	264.897	161.583	14.3442	13	64	2200000000	1	
32031950763794200	32037936898415800	207.166	146.356	34.6769	3	64	2200000000	1	
32041932391907800	32047932364682200	207.729	150.745	39.1843	9	64	2200000000	1	
32051932791276000	32057933670363000	193.999	126.659	14.7599	11	64	2200000000	1	
32061935294767400	32067938981093600	324.637	242.554	81.7866	7	64	2200000000	1	
32071938704363200	32077933724105800	230.95	161.84	50.3231	4	80	2200000000	1	
32081932193324800	32087932044749200	242.754	181.489	70.2755	5	80	2200000000	1	
32091941921468600	32097971144032400	301.918	202.754	38.0097	8	80	2200000000	1	
32101973870965600	32107949019888400	293.596	179.548	22.2202	14	80	2200000000	1	
32111945580439200	32117956050085800	293.36	175.99	18.7741	13	80	2200000000	1	
32121954148746600	32127937384022400	212.797	154.537	42.8709	3	80	2200000000	1	
32131932196398000	32137932954099000	213.652	160.011	48.4758	9	80	2200000000	1	
32141933834751000	32147935293966000	196.829	129.931	17.9877	11	80	2200000000	1	
32151937513584600	32157942006515400	351.767	268.084	101.2	7	80	2200000000	1	
32161941225074800	32167933918802200	240.392	171.53	60.0323	4	96	2200000000	1	
32171931605747000	32177931478604000	254.516	194.989	83.8279	5	96	2200000000	1	
32181934642117000	32187943796389000	307.533	205.709	40.7051	8	96	2200000000	1	
32191955905513000	32197980122743000	296.886	181.76	24.5596	14	96	2200000000	1	
32201979235526800	32207948062475200	296.27	177.691	20.4826	13	96	2200000000	1	
32211937043656400	32217932877461600	218.257	162.695	51.0503	3	96	2200000000	1	
32221931783904800	32227932228579200	219.523	169.15	57.6662	9	96	2200000000	1	
32231932296448800	32237931682153200	199.048	133.211	21.2227	11	96	2200000000	1	
32241932179963200	32247933889918800	376.19	291.644	120.003	7	96	2200000000	1	
32251933919354600	32257931637706400	250.07	180.877	69.4196	4	112	2200000000	1	
32261931150441800	32267930937066200	266.514	208.053	97.0046	5	112	2200000000	1	
32271936886372200	32277954330865800	337.206	227.922	50.7325	8	112	2200000000	1	
32281962981824600	32287968034867400	325.053	197.016	29.6702	14	112	2200000000	1	
32291966280604000	32297952004711000	324.534	192.288	24.9014	13	112	2200000000	1	
32301944798886600	32307935148293400	224.669	170.768	59.1342	3	112	2200000000	1	
32311932028171800	32317931933680200	225.734	178.367	66.9125	9	112	2200000000	1	
32321931960011800	32327931755258200	201.583	136.472	24.4437	11	112	2200000000	1	
32331933353596400	32337937905404600	403.109	316.936	138.45	7	112	2200000000	1	
32341937763881000	32347932156959000	259.69	190.192	78.7458	4	128	2200000000	1	
32351930450086000	32357930310109000	278.9	221.339	110.35	5	128	2200000000	1	
32361936229911000	32367953712234000	343.187	230.89	53.4831	8	128	2200000000	1	
32371956348439200	32377943769148800	328.769	199.098	32.0105	14	128	2200000000	1	
32381942989629800	32387949245253200	327.663	193.576	26.4402	13	128	2200000000	1	
32391947611952200	32397935605115800	230.108	178.707	67.085	3	128	2200000000	1	
32401931630739800	32407931337648200	231.463	187.162	75.7237	9	128	2200000000	1	
32411931152209800	32417930533486200	203.752	139.712	27.633	11	128	2200000000	1	
32421933460323200	32427942486177800	427.559	339.815	156.345	7	128	2200000000	1	
32431942400553600	32437932810596400	186.618	115.757	3.3237	4	4	1500000000	1	
32441929644284800	32447929579397200	186.694	115.977	3.73739	5	4	1500000000	1	
32451931373147600	32457936658306400	202.446	128.11	4.23041	8	4	1500000000	1	
32461938086766600	32467936848488400	204.492	127.137	3.10269	14	4	1500000000	1	
32471935416699400	32477931956980600	204.54	126.958	2.93521	13	4	1500000000	1	
32481930653147800	32487929850608200	185.722	115.696	3.5862	3	4	1500000000	1	
32491929753730000	32497929978745000	185.656	115.92	3.83151	9	4	1500000000	1	
32501930658929000	32507932331606000	184.474	114.125	2.06026	11	4	1500000000	1	
32511933753082200	32517936210343800	189.95	119.426	6.68494	7	4	1500000000	1	
32521935483455200	32527930641617800	186.755	116.572	4.61839	4	8	1500000000	1	
32531929061040800	32537928988587200	187.471	117.424	5.51326	5	8	1500000000	1	
32541929009539000	32547928984078000	206.594	131.497	5.71594	8	8	1500000000	1	
32551931263942600	32557937708277400	206.131	128.046	3.60776	14	8	1500000000	1	
32561939915427800	32567939418474200	206.212	127.81	3.3567	13	8	1500000000	1	
32571937255781200	32577930965525800	186.426	117.49	5.56424	3	8	1500000000	1	
32581929294054800	32587929824367200	186.483	118.081	6.17501	9	8	1500000000	1	
32591931148605400	32597934455827600	184.486	114.568	2.63599	11	8	1500000000	1	
32601935942624000	32607936945671000	195.236	125.147	11.8247	7	8	1500000000	1	
32611935566660200	32617930228100800	187.649	117.996	6.13929	4	12	1500000000	1	
32621928492867800	32627928458028200	188.942	119.356	7.53878	5	12	1500000000	1	
32631930767260800	32637937395868200	215.614	138.045	8.31126	8	12	1500000000	1	
32641940744751200	32647943628942800	217.093	133.719	5.10203	14	12	1500000000	1	
32651944626504800	32657944026819200	217.156	133.36	4.73463	13	12	1500000000	1	
32661940994169600	32667932178836400	187.538	119.509	7.68117	3	12	1500000000	1	
32671929187951000	32677928885938000	187.608	120.426	8.6488	9	12	1500000000	1	
32681929864578200	32687932962411800	184.722	115.151	3.31295	11	12	1500000000	1	
32691935404130400	32697939482202600	201.073	131.093	17.1191	7	12	1500000000	1	
32701938308049800	32707930483179200	189.159	119.554	7.80467	4	16	1500000000	1	
32711927915833800	32717927853088200	190.597	121.332	9.6302	5	16	1500000000	1	
32721928409656200	32727929738335800	220.455	141.932	10.0651	8	16	1500000000	1	
32731931739534400	32737935996610600	219.076	134.962	5.77089	14	16	1500000000	1	
32741939279225400	32747944115463600	219.09	134.497	5.31708	13	16	1500000000	1	
32751942366258600	32757931886915400	188.866	121.583	9.85306	3	16	1500000000	1	
32761928451107800	32767928473388200	189.171	122.814	11.0992	9	16	1500000000	1	
32771928590597800	32777928011936200	185.17	115.792	3.97563	11	16	1500000000	1	
32781930292570800	32787937547506200	207.088	137.264	22.3361	7	16	1500000000	1	
32791937496588000	32797929865188000	190.513	121.084	9.35347	4	20	1500000000	1	
32801927420528800	32807927316911200	192.328	123.339	11.6256	5	20	1500000000	1	
32811932027234600	32817945867892400	229.482	148.657	12.6942	8	20	1500000000	1	
32821949162221400	32827944530450600	230.499	140.719	7.28971	14	20	1500000000	1	
32831941978107400	32837938199998600	230.471	140.169	6.74128	13	20	1500000000	1	
32841935150279000	32847929268119000	190.285	123.697	11.9469	3	20	1500000000	1	
32851927586026000	32857928089417000	190.55	125.227	13.5127	9	20	1500000000	1	
32861928956311000	32867930905312000	185.608	116.508	4.6706	11	20	1500000000	1	
32871932965738400	32877937050836600	213.019	143.055	27.4963	7	20	1500000000	1	
32881936145144000	32887929102338000	191.936	122.736	10.9967	4	24	1500000000	1	
32891926861628800	32897926759457200	194.096	125.428	13.7111	5	24	1500000000	1	
32901927051869000	32907927635516000	234.36	152.459	14.4043	8	24	1500000000	1	
32911931148009200	32917940738961800	232.866	142.097	8.04872	14	24	1500000000	1	
32921941092795600	32927931808484400	232.915	141.395	7.35567	13	24	1500000000	1	
32931928599370800	32937927440281200	191.673	125.777	14.0587	3	24	1500000000	1	
32941927038138800	32947926830931200	191.998	127.654	15.9723	9	24	1500000000	1	
32951927382933000	32957929091586000	186.081	117.241	5.39965	11	24	1500000000	1	
32961931267590600	32967935947211400	220.356	150.41	32.6082	7	24	1500000000	1	
32971935314139000	32977928481861000	193.505	124.334	12.6255	4	28	1500000000	1	
32981926311823800	32987926218550200	196.073	127.446	15.7585	5	28	1500000000	1	
32991929156393000	32997937687265000	243.736	159.083	17.0364	8	28	1500000000	1	
33001940113441600	33007938246159400	244.166	147.834	9.59093	14	28	1500000000	1	
33011939192047400	33017943095423600	244.473	147.051	8.78952	13	28	1500000000	1	
33021940818924400	33027929822470600	193.194	127.936	16.2284	3	28	1500000000	1	
